date;Landkreis;outOfHomeDuration;percentageChangeComparedToBeforeCorona
20220306;Landkreis Aurich;8.39;4
20220306;Landkreis Prignitz;7.3100000000000005;5
20220306;Hohenlohekreis;7.48;5
20220306;Landkreis Schwäbisch Hall;8.08;6
20220306;Landkreis Freudenstadt;7.98;-4
20220306;Kreis Wesel;7.140000000000001;14
20220306;Landkreis Waldeck-Frankenberg;7.8500000000000005;2
20220306;Köln;6.79;-7
20220306;Landkreis Mittelsachsen;6.88;-4
20220306;Baden-Baden;7.2;-2
20220306;Landkreis Erlangen-Höchstadt;7.23;-2
20220306;Lahn-Dill-Kreis;7.24;-7
20220306;Ortenaukreis;7.69;0
20220306;Landkreis Nordwestmecklenburg;7.3500000000000005;1
20220306;Kassel;7.37;-9
20220306;Landkreis Günzburg;7.57;0
20220306;Kreis Gütersloh;7.63;16
20220306;Karlsruhe;6.67;-13
20220306;Kreis Paderborn;7.51;6
20220306;Landkreis Rhön-Grabfeld;7.94;-4
20220306;Landkreis Saarlouis;6.49;-15
20220306;Landkreis Neustadt an der Waldnaab;7.76;-3
20220306;Landkreis Starnberg;6.6000000000000005;1
20220306;Amberg;7.22;26
20220306;Kreis Minden-Lübbecke;7.640000000000001;-5
20220306;Landkreis Mayen-Koblenz;7.51;-16
20220306;Landkreis Marburg-Biedenkopf;7.44;-4
20220306;Straubing;7.3;20
20220306;Landkreis Altötting;7.37;-4
20220306;Landkreis Birkenfeld;6.95;-9
20220306;Delmenhorst;6.17;-25
20220306;Landkreis Vulkaneifel;7.44;27
20220306;Landkreis Hameln-Pyrmont;6.93;-8
20220306;Braunschweig;5.95;-14
20220306;Landkreis Havelland;6.88;7
20220306;Landkreis Bad Dürkheim;6.75;-10
20220306;Landkreis Miesbach;7.8;3
20220306;Saalekreis;6.99;15
20220306;Bochum;6.75;-3
20220306;Landkreis Bad Kreuznach;7.41;1
20220306;Landkreis Landsberg am Lech;7.0200000000000005;1
20220306;Landkreis Sömmerda;7.73;-5
20220306;Landkreis Verden;7.55;6
20220306;Landkreis Neuwied;7.59;-10
20220306;Landkreis Ravensburg;8.17;-4
20220306;Landkreis Leer;8.18;2
20220306;Kreis Ostholstein;6.87;4
20220306;Magdeburg;5.95;-12
20220306;Landkreis Kronach;7.33;-1
20220306;Kreis Segeberg;6.55;-10
20220306;Kreis Plön;6.97;-1
20220306;Landkreis Rosenheim;7.7700000000000005;5
20220306;Landkreis Cloppenburg;8.58;2
20220306;Landkreis Tirschenreuth;8.31;7
20220306;Landkreis Kulmbach;8.61;7
20220306;Mönchengladbach;6.71;-7
20220306;Landkreis Fürth;6.83;9
20220306;Landkreis Göttingen;7.5;-2
20220306;Landkreis Vechta;7.75;5
20220306;Landkreis Oberhavel;6.3;-5
20220306;Kreis Euskirchen;7.5200000000000005;3
20220306;Fürth;6.78;-14
20220306;Landkreis Heidekreis;7.29;-7
20220306;Hochsauerlandkreis;7.46;5
20220306;Landkreis Reutlingen;8.08;3
20220306;Kreis Borken;7.37;7
20220306;Wilhelmshaven;6.55;-14
20220306;Kreis Unna;7.32;16
20220306;Westerwaldkreis;7.5;8
20220306;Regensburg;6.68;-19
20220306;Altmarkkreis Salzwedel;7.1000000000000005;8
20220306;Kreis Groß-Gerau;6.97;3
20220306;Landkreis Görlitz;6.47;-6
20220306;Landkreis Emmendingen;7.5600000000000005;3
20220306;Landkreis Breisgau-Hochschwarzwald;8.14;2
20220306;Kreis Nordfriesland;8.51;1
20220306;Landkreis Bautzen;7.45;-2
20220306;Landkreis Ludwigslust-Parchim;7.42;6
20220306;Augsburg;6.75;-16
20220306;Landkreis Regen;8.81;18
20220306;Berlin;6.38;-12
20220306;Lübeck;6.42;-15
20220306;Neckar-Odenwald-Kreis;6.6000000000000005;-13
20220306;Bamberg;7.05;5
20220306;Landkreis Dahme-Spreewald;6.73;4
20220306;Landkreis Holzminden;7.0600000000000005;-23
20220306;Erfurt;6.55;-10
20220306;Mainz;6.8;-14
20220306;Landkreis Mühldorf am Inn;7.890000000000001;0
20220306;Schwerin;6.21;-14
20220306;Landkreis München;6.59;6
20220306;Landkreis Hildesheim;6.98;-3
20220306;Landkreis Freyung-Grafenau;8.47;3
20220306;Neumünster;6.32;2
20220306;Landkreis Waldshut;6.04;7
20220306;Landkreis Limburg-Weilburg;7.69;-17
20220306;Emden;7.34;-15
20220306;Kreis Steinfurt;7.62;9
20220306;Landkreis Karlsruhe;6.83;6
20220306;Rhein-Kreis Neuss;7.29;18
20220306;Vogelsbergkreis;7.75;3
20220306;Dresden;6.7700000000000005;-17
20220306;München;6.9;-6
20220306;Kreis Herzogtum Lauenburg;6.44;4
20220306;Landkreis Aschaffenburg;6.72;-6
20220306;Landkreis Haßberge;8.39;3
20220306;Landkreis Esslingen;7.63;6
20220306;Landkreis Grafschaft Bentheim;7.66;-2
20220306;Pforzheim;7.5600000000000005;2
20220306;Landkreis Oldenburg;7.390000000000001;30
20220306;Kreis Viersen;7.19;14
20220306;Main-Kinzig-Kreis;6.45;-6
20220306;Landkreis Aichach-Friedberg;7.3500000000000005;4
20220306;Aschaffenburg;6.8100000000000005;-2
20220306;Schwarzwald-Baar-Kreis;7.45;2
20220306;Landkreis Cham;8.36;-2
20220306;Landkreis Altenburger Land;6.5;2
20220306;Landkreis Ebersberg;7.47;-2
20220306;Landkreis Wolfenbüttel;7.2;-3
20220306;Kreis Rendsburg-Eckernförde;7.49;7
20220306;Landkreis Kelheim;7.88;5
20220306;Landkreis Bayreuth;8.61;9
20220306;Landkreis Lindau;7.18;-8
20220306;Landkreis Jerichower Land;7.62;-2
20220306;Potsdam;6.36;-9
20220306;Alb-Donau-Kreis;7.94;1
20220306;Kaufbeuren;6.99;9
20220306;Landkreis Anhalt-Bitterfeld;6.94;-5
20220306;Kreis Coesfeld;7.41;11
20220306;Kreis Warendorf;8.13;21
20220306;Landkreis Amberg-Sulzbach;7.73;-2
20220306;Landkreis Uckermark;7.67;4
20220306;Landkreis Dachau;7.29;-1
20220306;Landkreis Lüchow-Dannenberg;6.7700000000000005;-20
20220306;Frankfurt am Main;6.76;-13
20220306;Oldenburg;6.03;-24
20220306;Wolfsburg;5.89;-10
20220306;Rheingau-Taunus-Kreis;7.2;13
20220306;Landkreis Kassel;7.67;-8
20220306;Kaiserslautern;6.59;-6
20220306;Erlangen;7.04;6
20220306;Landkreis Bamberg;7.9;0
20220306;Landkreis Oberallgäu;10.01;18
20220306;Frankfurt (Oder);7.640000000000001;-9
20220306;Landkreis Tübingen;7.95;-1
20220306;Landkreis Germersheim;7.07;-9
20220306;Landkreis Zwickau;6.15;-5
20220306;Kreis Herford;7.32;-4
20220306;Landkreis Diepholz;7.07;-3
20220306;Passau;7.5600000000000005;-5
20220306;Landkreis Schweinfurt;8.64;-2
20220306;Schwalm-Eder-Kreis;8.25;-4
20220306;Eifelkreis Bitburg-Prüm;7.19;6
20220306;Landkreis Vorpommern-Rügen;7.95;0
20220306;Landkreis Dillingen an der Donau;7.140000000000001;-6
20220306;Landkreis Berchtesgadener Land;7.58;13
20220306;Zweibrücken;7.04;2
20220306;Würzburg;6.82;-15
20220306;Hamburg;6.5;-8
20220306;Landkreis Gotha;7.390000000000001;-7
20220306;Kreis Pinneberg;6.5200000000000005;6
20220306;Deutschland;7.13;-2
20220306;Düsseldorf;6.8100000000000005;-7
20220306;Kyffhäuserkreis;7.65;0
20220306;Landkreis Kaiserslautern;6.8500000000000005;-13
20220306;Landkreis Weißenburg-Gunzenhausen;8.17;2
20220306;Landkreis Ostallgäu;9.16;9
20220306;Kreis Höxter;7.25;4
20220306;Heilbronn;7.26;-2
20220306;Weimar;6.8100000000000005;-16
20220306;Landkreis Gießen;7.05;-8
20220306;Schweinfurt;6.9;-18
20220306;Kiel;6.05;-13
20220306;Landkreis Märkisch-Oderland;7.2;7
20220306;Kreis Lippe;7.53;-1
20220306;Saale-Orla-Kreis;7.04;-2
20220306;Landkreis Helmstedt;7.19;-17
20220306;Halle (Saale);6.12;-18
20220306;Landau in der Pfalz;7.34;382
20220306;Salzlandkreis;6.95;-6
20220306;Offenbach am Main;6.59;-27
20220306;Erzgebirgskreis;6.26;-4
20220306;Cottbus - Chóśebuz;5.5;-18
20220306;Rems-Murr-Kreis;7.46;-1
20220306;Landkreis Landshut;7.53;11
20220306;Landkreis Kitzingen;7.83;-3
20220306;Landkreis Bad Tölz-Wolfratshausen;7.94;1
20220306;Landkreis Wittmund;8.61;6
20220306;Landkreis Leipzig;6.61;2
20220306;Salzgitter;6.96;9
20220306;Landkreis Neu-Ulm;7.43;9
20220306;Münster;7.59;5
20220306;Saale-Holzland-Kreis;7.08;9
20220306;Landkreis Lörrach;6.43;8
20220306;Rosenheim;6.96;-11
20220306;Landkreis Nordsachsen;7.3;-4
20220306;Landkreis Heidenheim;7.2;2
20220306;Landkreis Nienburg/Weser;7.22;-10
20220306;Freiburg im Breisgau;7.88;16
20220306;Bayreuth;7.61;2
20220306;Osnabrück;6.74;-16
20220306;Landkreis Coburg;7.54;-13
20220306;Chemnitz;6.08;-8
20220306;Landkreis Straubing-Bogen;7.82;-2
20220306;Gelsenkirchen;6.73;4
20220306;Bonn;6.9;-23
20220306;Kempten (Allgäu);8.11;-1
20220306;Landkreis Offenbach;6.23;6
20220306;Odenwaldkreis;6.34;-6
20220306;Landkreis Rottweil;7.11;-3
20220306;Landkreis Darmstadt-Dieburg;6.59;-3
20220306;Ansbach;7.640000000000001;14
20220306;Landkreis Deggendorf;7.86;-1
20220306;Landkreis Peine;7.13;4
20220306;Wiesbaden;7.47;-2
20220306;Landkreis Main-Spessart;6.34;-13
20220306;Landkreis Spree-Neiße;7.2700000000000005;4
20220306;Saarpfalz-Kreis;6.36;0
20220306;Landkreis Tuttlingen;7.3500000000000005;-1
20220306;Werra-Meißner-Kreis;7.62;-3
20220306;Koblenz;6.98;-11
20220306;Märkischer Kreis;7.82;6
20220306;Hochtaunuskreis;7.04;-3
20220306;Landkreis Emsland;8.2;-1
20220306;Landkreis Wittenberg;7.0;0
20220306;Landkreis Bad Kissingen;7.53;3
20220306;Suhl;6.5;-9
20220306;Landkreis Biberach;7.87;0
20220306;Rhein-Hunsrück-Kreis;7.71;-3
20220306;Ennepe-Ruhr-Kreis;7.67;14
20220306;Landkreis Ammerland;7.38;23
20220306;Landkreis Oder-Spree;6.82;9
20220306;Landkreis Sigmaringen;8.17;7
20220306;Landkreis Heilbronn;7.140000000000001;-1
20220306;Landkreis Altenkirchen;7.32;8
20220306;Pirmasens;6.84;-10
20220306;Landkreis Elbe-Elster;7.8500000000000005;4
20220306;Landkreis Mansfeld-Südharz;7.3100000000000005;-4
20220306;Landkreis Donau-Ries;8.84;10
20220306;Landkreis Uelzen;6.34;-11
20220306;Kreis Steinburg;7.0200000000000005;-4
20220306;Landkreis Greiz;6.8500000000000005;7
20220306;Landkreis Eichsfeld;7.76;4
20220306;Herne;6.46;0
20220306;Landkreis Barnim;6.61;1
20220306;Landkreis Ahrweiler;7.12;-12
20220306;Region Hannover;6.71;-1
20220306;Unstrut-Hainich-Kreis;7.96;-5
20220306;Landkreis Vorpommern-Greifswald;7.86;4
20220306;Kreis Recklinghausen;6.65;8
20220306;Duisburg;6.79;1
20220306;Worms;6.4;-9
20220306;Landkreis Erding;8.08;7
20220306;Bodenseekreis;7.63;5
20220306;Mülheim an der Ruhr;6.640000000000001;-6
20220306;Landkreis Sächsische Schweiz-Osterzgebirge;7.61;19
20220306;Landkreis Merzig-Wadern;7.26;6
20220306;Landkreis Trier-Saarburg;7.48;-4
20220306;Burgenlandkreis;6.92;-5
20220306;Rostock;6.41;-12
20220306;Kreis Heinsberg;7.44;13
20220306;Landkreis Fürstenfeldbruck;6.42;-5
20220306;Landkreis Nürnberger Land;7.2700000000000005;-1
20220306;Kreis Schleswig-Flensburg;7.48;4
20220306;Main-Tauber-Kreis;6.62;5
20220306;Landkreis Freising;7.51;-1
20220306;Landkreis Regensburg;7.42;3
20220306;Oberbergischer Kreis;7.51;7
20220306;Landkreis Ostprignitz-Ruppin;8.22;10
20220306;Landkreis Ansbach;8.33;-4
20220306;Landkreis Neustadt an der Aisch-Bad Windsheim;7.53;-6
20220306;Vogtlandkreis;6.57;-8
20220306;Donnersbergkreis;7.28;1
20220306;Darmstadt;6.18;-14
20220306;Remscheid;8.36;-9
20220306;Landkreis Fulda;7.82;-8
20220306;Landkreis Harburg;6.75;1
20220306;Gera;6.16;-17
20220306;Kreis Kleve;7.82;6
20220306;Frankenthal (Pfalz);6.49;-2
20220306;Leverkusen;6.73;-11
20220306;Landkreis Osnabrück;7.24;-3
20220306;Speyer;6.13;1
20220306;Landkreis Neunkirchen;6.2;-12
20220306;Landkreis Rottal-Inn;6.87;3
20220306;Landkreis Stade;7.04;-9
20220306;Landkreis Garmisch-Partenkirchen;8.6;0
20220306;Trier;7.390000000000001;-6
20220306;Bremerhaven;5.87;-29
20220306;Enzkreis;6.97;-6
20220306;Landkreis Northeim;6.75;-5
20220306;Hagen;7.75;2
20220306;Landkreis Roth;7.43;16
20220306;Rhein-Neckar-Kreis;6.7700000000000005;-7
20220306;Landkreis Weimarer Land;7.49;10
20220306;Rheinisch-Bergischer Kreis;7.13;12
20220306;Landkreis Böblingen;7.11;1
20220306;Landshut;7.44;2
20220306;Landkreis Harz;7.42;-1
20220306;Landkreis Meißen;7.28;1
20220306;Main-Taunus-Kreis;6.75;-10
20220306;Landkreis Friesland;7.78;-3
20220306;Landkreis Schmalkalden-Meiningen;6.62;0
20220306;Stuttgart;7.9;-9
20220306;Landkreis Potsdam-Mittelmark;6.8500000000000005;18
20220306;Dortmund;7.16;-2
20220306;Landkreis Celle;6.26;-8
20220306;Landkreis Forchheim;7.6000000000000005;0
20220306;Wuppertal;7.96;-2
20220306;Memmingen;7.640000000000001;45
20220306;Wartburgkreis;7.65;2
20220306;Nürnberg;7.04;-1
20220306;Kreis Düren;7.640000000000001;8
20220306;Landkreis Börde;7.83;12
20220306;Landkreis Bernkastel-Wittlich;7.65;8
20220306;Landkreis Wunsiedel im Fichtelgebirge;7.5;2
20220306;Landkreis Kusel;7.11;-13
20220306;Landkreis Lüneburg;6.640000000000001;-6
20220306;Landkreis Gifhorn;6.43;-11
20220306;Landkreis Dingolfing-Landau;7.48;-2
20220306;Landkreis Schwandorf;7.92;-1
20220306;Kreis Bergstraße;6.7700000000000005;9
20220306;Landkreis Unterallgäu;7.82;-9
20220313;Kreis Olpe;7.33;4
20220313;Landkreis Goslar;7.24;-2
20220313;Landkreis Alzey-Worms;7.53;-2
20220313;Dessau-Roßlau;5.82;-6
20220313;Kreis Soest;7.65;5
20220313;Regionalverband Saarbrücken;6.51;-7
20220313;Bielefeld;7.95;0
20220313;Neustadt an der Weinstraße;6.95;6
20220313;Landkreis Würzburg;7.71;-8
20220313;Landkreis St. Wendel;7.91;-4
20220313;Ostalbkreis;8.02;4
20220313;Hof;7.5;16
20220313;Oberhausen;6.74;2
20220313;Landkreis Südliche Weinstraße;7.8500000000000005;-4
20220313;Landkreis Cochem-Zell;7.28;2
20220313;Landkreis Sonneberg;7.48;40
20220313;Rhein-Sieg-Kreis;7.59;23
20220313;Ludwigshafen am Rhein;6.51;-1
20220313;Leipzig;6.18;-10
20220313;Kreis Siegen-Wittgenstein;6.98;-2
20220313;Landkreis Wesermarsch;8.23;13
20220313;Landkreis Traunstein;8.08;10
20220313;Landkreis Passau;7.16;2
20220313;Städteregion Aachen;7.62;4
20220313;Rhein-Lahn-Kreis;7.11;-2
20220313;Landkreis Oberspreewald-Lausitz;6.98;-10
20220313;Brandenburg an der Havel;6.22;-9
20220313;Landkreis Nordhausen;7.0200000000000005;-12
20220313;Kreis Stormarn;6.23;14
20220313;Bottrop;6.74;17
20220313;Landkreis Hersfeld-Rotenburg;7.890000000000001;-5
20220313;Hamm;7.42;3
20220313;Landkreis Cuxhaven;7.83;15
20220313;Landkreis Augsburg;7.5200000000000005;18
20220313;Zollernalbkreis;7.5;4
20220313;Rhein-Pfalz-Kreis;6.84;-9
20220313;Landkreis Pfaffenhofen an der Ilm;6.58;-5
20220313;Landkreis Neumarkt in der Oberpfalz;7.92;1
20220313;Landkreis Rastatt;7.930000000000001;1
20220313;Landkreis Schaumburg;8.07;-10
20220313;Ingolstadt;7.3100000000000005;3
20220313;Landkreis Göppingen;7.74;7
20220313;Jena;6.91;-14
20220313;Eisenach;6.58;-10
20220313;Landkreis Eichstätt;7.86;1
20220313;Landkreis Rostock;7.18;14
20220313;Solingen;7.41;-10
20220313;Landkreis Lichtenfels;7.5;7
20220313;Landkreis Saalfeld-Rudolstadt;6.62;12
20220313;Krefeld;6.97;-5
20220313;Wetteraukreis;7.5;-7
20220313;Landkreis Ludwigsburg;7.47;5
20220313;Landkreis Mainz-Bingen;7.48;-11
20220313;Ulm;7.8;-11
20220313;Landkreis Teltow-Fläming;6.92;5
20220313;Kreis Dithmarschen;8.11;-2
20220313;Kreis Mettmann;7.01;11
20220313;Landkreis Neuburg-Schrobenhausen;7.8500000000000005;9
20220313;Weiden in der Oberpfalz;6.4;5
20220313;Landkreis Hildburghausen;7.29;-2
20220313;Landkreis Rotenburg (Wümme);7.3;-1
20220313;Landkreis Hof;8.31;-1
20220313;Landkreis Konstanz;7.48;0
20220313;Landkreis Stendal;7.59;-3
20220313;Heidelberg;7.0600000000000005;-3
20220313;Rhein-Erft-Kreis;7.2;11
20220313;Landkreis Weilheim-Schongau;7.84;6
20220313;Mannheim;6.8500000000000005;-7
20220313;Landkreis Osterholz;7.54;17
20220313;Schwabach;7.37;59
20220313;Landkreis Südwestpfalz;6.98;-8
20220313;Landkreis Miltenberg;6.8500000000000005;-2
20220313;Coburg;7.46;23
20220313;Essen;6.82;-3
20220313;Flensburg;5.88;-12
20220313;Ilm-Kreis;6.2700000000000005;-5
20220313;Bremen;6.1000000000000005;-16
20220313;Landkreis Mecklenburgische Seenplatte;7.0200000000000005;-4
20220313;Landkreis Calw;7.36;3
20220313;Landkreis Aurich;8.16;1
20220313;Landkreis Prignitz;7.32;5
20220313;Hohenlohekreis;7.57;7
20220313;Landkreis Schwäbisch Hall;8.2;8
20220313;Landkreis Freudenstadt;7.97;-4
20220313;Kreis Wesel;7.26;16
20220313;Landkreis Waldeck-Frankenberg;7.67;0
20220313;Köln;6.99;-4
20220313;Landkreis Mittelsachsen;6.8500000000000005;-5
20220313;Baden-Baden;7.47;2
20220313;Landkreis Erlangen-Höchstadt;7.38;0
20220313;Lahn-Dill-Kreis;7.3;-6
20220313;Ortenaukreis;7.96;3
20220313;Landkreis Nordwestmecklenburg;7.41;2
20220313;Kassel;7.36;-9
20220313;Landkreis Günzburg;7.74;2
20220313;Kreis Gütersloh;7.640000000000001;16
20220313;Karlsruhe;6.83;-11
20220313;Kreis Paderborn;7.6000000000000005;8
20220313;Landkreis Rhön-Grabfeld;8.15;-1
20220313;Landkreis Saarlouis;6.61;-14
20220313;Landkreis Neustadt an der Waldnaab;7.95;0
20220313;Landkreis Starnberg;6.75;3
20220313;Amberg;7.3500000000000005;29
20220313;Kreis Minden-Lübbecke;7.5;-7
20220313;Landkreis Mayen-Koblenz;7.63;-15
20220313;Landkreis Marburg-Biedenkopf;7.49;-4
20220313;Straubing;7.6000000000000005;24
20220313;Landkreis Altötting;7.48;-2
20220313;Landkreis Birkenfeld;7.09;-7
20220313;Delmenhorst;6.04;-27
20220313;Landkreis Vulkaneifel;7.390000000000001;26
20220313;Landkreis Hameln-Pyrmont;6.93;-8
20220313;Braunschweig;5.97;-13
20220313;Landkreis Havelland;6.76;6
20220313;Landkreis Bad Dürkheim;6.95;-7
20220313;Landkreis Miesbach;7.84;3
20220313;Saalekreis;7.01;16
20220313;Bochum;6.84;-2
20220313;Landkreis Bad Kreuznach;7.53;2
20220313;Landkreis Landsberg am Lech;7.26;5
20220313;Landkreis Sömmerda;7.76;-5
20220313;Landkreis Verden;7.51;6
20220313;Landkreis Neuwied;7.73;-8
20220313;Landkreis Ravensburg;8.32;-2
20220313;Landkreis Leer;7.92;-1
20220313;Kreis Ostholstein;6.96;6
20220313;Magdeburg;5.99;-12
20220313;Landkreis Kronach;7.5600000000000005;2
20220313;Kreis Segeberg;6.49;-11
20220313;Kreis Plön;6.8500000000000005;-3
20220313;Landkreis Rosenheim;7.95;7
20220313;Landkreis Cloppenburg;8.42;0
20220313;Landkreis Tirschenreuth;8.63;11
20220313;Landkreis Kulmbach;8.9;11
20220313;Mönchengladbach;6.91;-4
20220313;Landkreis Fürth;7.2;15
20220313;Landkreis Göttingen;7.41;-3
20220313;Landkreis Vechta;7.62;3
20220313;Landkreis Oberhavel;6.16;-7
20220313;Kreis Euskirchen;7.72;5
20220313;Fürth;7.0200000000000005;-11
20220313;Landkreis Heidekreis;7.05;-10
20220313;Hochsauerlandkreis;7.33;3
20220313;Landkreis Reutlingen;8.23;5
20220313;Kreis Borken;7.44;8
20220313;Wilhelmshaven;6.53;-14
20220313;Kreis Unna;7.4;17
20220313;Westerwaldkreis;7.7;11
20220313;Regensburg;6.93;-16
20220313;Altmarkkreis Salzwedel;7.16;9
20220313;Kreis Groß-Gerau;7.08;4
20220313;Landkreis Görlitz;6.41;-7
20220313;Landkreis Emmendingen;7.6000000000000005;4
20220313;Landkreis Breisgau-Hochschwarzwald;8.22;3
20220313;Kreis Nordfriesland;8.43;0
20220313;Landkreis Bautzen;7.42;-2
20220313;Landkreis Ludwigslust-Parchim;7.42;6
20220313;Augsburg;7.12;-12
20220313;Landkreis Regen;8.540000000000001;14
20220313;Berlin;6.08;-16
20220313;Lübeck;6.49;-14
20220313;Neckar-Odenwald-Kreis;6.8100000000000005;-11
20220313;Bamberg;7.3100000000000005;9
20220313;Landkreis Dahme-Spreewald;6.67;3
20220313;Landkreis Holzminden;6.92;-24
20220313;Erfurt;6.7;-7
20220313;Mainz;7.0200000000000005;-11
20220313;Landkreis Mühldorf am Inn;8.01;2
20220313;Schwerin;6.26;-13
20220313;Landkreis München;6.75;8
20220313;Landkreis Hildesheim;6.8500000000000005;-5
20220313;Landkreis Freyung-Grafenau;8.45;3
20220313;Neumünster;6.3;1
20220313;Landkreis Waldshut;6.11;8
20220313;Landkreis Limburg-Weilburg;7.9;-14
20220313;Emden;7.2;-17
20220313;Kreis Steinfurt;7.54;8
20220313;Landkreis Karlsruhe;7.05;9
20220313;Rhein-Kreis Neuss;7.36;19
20220313;Vogelsbergkreis;7.8100000000000005;4
20220313;Dresden;6.87;-15
20220313;München;7.1000000000000005;-3
20220313;Kreis Herzogtum Lauenburg;6.37;3
20220313;Landkreis Aschaffenburg;7.05;-1
20220313;Landkreis Haßberge;8.63;6
20220313;Landkreis Esslingen;7.8;9
20220313;Landkreis Grafschaft Bentheim;7.53;-4
20220313;Pforzheim;7.79;5
20220313;Landkreis Oldenburg;7.2700000000000005;28
20220313;Kreis Viersen;7.41;18
20220313;Main-Kinzig-Kreis;6.57;-5
20220313;Landkreis Aichach-Friedberg;7.63;8
20220313;Aschaffenburg;7.15;3
20220313;Schwarzwald-Baar-Kreis;7.51;2
20220313;Landkreis Cham;8.26;-3
20220313;Landkreis Altenburger Land;6.49;2
20220313;Landkreis Ebersberg;7.69;1
20220313;Landkreis Wolfenbüttel;7.03;-5
20220313;Kreis Rendsburg-Eckernförde;7.390000000000001;6
20220313;Landkreis Kelheim;8.06;8
20220313;Landkreis Bayreuth;8.82;12
20220313;Landkreis Lindau;7.05;-9
20220313;Landkreis Jerichower Land;7.74;-1
20220313;Potsdam;6.34;-10
20220313;Alb-Donau-Kreis;8.07;3
20220313;Kaufbeuren;7.21;12
20220313;Landkreis Anhalt-Bitterfeld;7.0200000000000005;-4
20220313;Kreis Coesfeld;7.46;12
20220313;Kreis Warendorf;8.27;23
20220313;Landkreis Amberg-Sulzbach;8.01;2
20220313;Landkreis Uckermark;7.55;2
20220313;Landkreis Dachau;7.49;1
20220313;Landkreis Lüchow-Dannenberg;6.57;-22
20220313;Frankfurt am Main;6.9;-11
20220313;Oldenburg;5.95;-25
20220313;Wolfsburg;5.53;-15
20220313;Rheingau-Taunus-Kreis;7.2700000000000005;14
20220313;Landkreis Kassel;7.67;-8
20220313;Kaiserslautern;6.62;-5
20220313;Erlangen;7.19;8
20220313;Landkreis Bamberg;8.33;5
20220313;Landkreis Oberallgäu;9.97;17
20220313;Frankfurt (Oder);7.62;-9
20220313;Landkreis Tübingen;8.07;1
20220313;Landkreis Germersheim;7.25;-7
20220313;Landkreis Zwickau;6.13;-6
20220313;Kreis Herford;7.3;-4
20220313;Landkreis Diepholz;6.98;-4
20220313;Passau;7.66;-4
20220313;Landkreis Schweinfurt;9.06;2
20220313;Schwalm-Eder-Kreis;8.26;-3
20220313;Eifelkreis Bitburg-Prüm;7.140000000000001;6
20220313;Landkreis Vorpommern-Rügen;7.88;0
20220313;Landkreis Dillingen an der Donau;7.45;-2
20220313;Landkreis Berchtesgadener Land;7.54;12
20220313;Zweibrücken;7.1000000000000005;3
20220313;Würzburg;7.13;-11
20220313;Hamburg;6.32;-10
20220313;Landkreis Gotha;7.38;-7
20220313;Kreis Pinneberg;6.38;4
20220313;Deutschland;7.19;-1
20220313;Düsseldorf;7.0;-4
20220313;Kyffhäuserkreis;7.4;-3
20220313;Landkreis Kaiserslautern;6.99;-12
20220313;Landkreis Weißenburg-Gunzenhausen;8.53;6
20220313;Landkreis Ostallgäu;9.08;8
20220313;Kreis Höxter;7.12;2
20220313;Heilbronn;7.36;-1
20220313;Weimar;6.82;-16
20220313;Landkreis Gießen;7.09;-8
20220313;Schweinfurt;7.26;-13
20220313;Kiel;6.140000000000001;-12
20220313;Landkreis Märkisch-Oderland;7.11;6
20220313;Kreis Lippe;7.49;-1
20220313;Saale-Orla-Kreis;6.92;-4
20220313;Landkreis Helmstedt;7.03;-19
20220313;Halle (Saale);6.15;-18
20220313;Landau in der Pfalz;7.49;391
20220313;Salzlandkreis;6.87;-6
20220313;Offenbach am Main;6.8100000000000005;-25
20220313;Erzgebirgskreis;6.17;-5
20220313;Cottbus - Chóśebuz;5.47;-18
20220313;Rems-Murr-Kreis;7.58;1
20220313;Landkreis Landshut;7.74;14
20220313;Landkreis Kitzingen;8.15;1
20220313;Landkreis Bad Tölz-Wolfratshausen;8.26;5
20220313;Landkreis Wittmund;8.41;3
20220313;Landkreis Leipzig;6.640000000000001;3
20220313;Salzgitter;6.86;7
20220313;Landkreis Neu-Ulm;7.640000000000001;12
20220313;Münster;7.640000000000001;6
20220313;Saale-Holzland-Kreis;7.18;10
20220313;Landkreis Lörrach;6.37;7
20220313;Rosenheim;7.1000000000000005;-9
20220313;Landkreis Nordsachsen;7.45;-2
20220313;Landkreis Heidenheim;7.57;7
20220313;Landkreis Nienburg/Weser;6.82;-15
20220313;Freiburg im Breisgau;8.0;17
20220313;Bayreuth;7.87;6
20220313;Osnabrück;6.66;-17
20220313;Landkreis Coburg;7.71;-11
20220313;Chemnitz;6.09;-8
20220313;Landkreis Straubing-Bogen;8.13;2
20220313;Gelsenkirchen;6.9;6
20220313;Bonn;7.04;-21
20220313;Kempten (Allgäu);8.25;1
20220313;Landkreis Offenbach;6.390000000000001;8
20220313;Odenwaldkreis;6.44;-4
20220313;Landkreis Rottweil;7.33;0
20220313;Landkreis Darmstadt-Dieburg;6.72;-1
20220313;Ansbach;7.82;16
20220313;Landkreis Deggendorf;8.06;1
20220313;Landkreis Peine;6.91;1
20220313;Wiesbaden;7.640000000000001;0
20220313;Landkreis Main-Spessart;6.62;-9
20220313;Landkreis Spree-Neiße;7.26;4
20220313;Saarpfalz-Kreis;6.5;2
20220313;Landkreis Tuttlingen;7.49;1
20220313;Werra-Meißner-Kreis;7.53;-4
20220313;Koblenz;7.12;-9
20220313;Märkischer Kreis;7.87;7
