person,home_x,home_y
15805,710648.153257831,5421535.526411782
15806,710643.2974836596,5421504.534522844
15807,710554.2095751115,5421587.999578649
15808,710129.0629750977,5421499.537275656
15809,710373.4472200589,5421636.681883658
1581,697168.9705530802,5409234.8136068685
15810,710274.5759060662,5421514.616810883
15811,710169.7903075501,5421832.360033356
15812,710296.0060570434,5421358.126992539
15813,710614.1237167703,5421893.813003805
15814,710171.274289739,5421508.235621337
15815,710479.1576794329,5421492.761858173
15816,710249.6054875477,5421393.937673357
15817,710575.4405146074,5421527.692687771
15818,710524.8930412834,5421571.441596262
15819,710361.2500066082,5421468.575809277
1582,697340.8811076871,5408951.957946312
15820,710213.0933946134,5421397.355796446
15821,710602.6366169839,5421462.35969397
15822,710320.7146581062,5421516.504838907
15823,710779.6873396588,5421376.3087016605
15824,710324.6980833507,5421447.097604918
15825,710372.1477019483,5421478.863867308
15826,710883.7079384406,5421391.500030265
15827,710457.621150905,5421347.8737664465
15828,709974.231319074,5421665.4701725785
15829,710310.7401592942,5421483.006154658
1583,697580.0114006301,5409137.153616486
15830,710674.6070092177,5421823.3788376115
15831,710151.9000700894,5421382.175609878
15832,710211.0295521449,5421397.886855845
15833,711128.3304948953,5421005.333020167
15834,710285.0701125874,5421541.869088154
15835,710263.8155529478,5421646.918117648
15836,710280.0801691819,5421831.691601546
15837,710249.5760849266,5421545.360019532
15838,710303.3321814347,5421379.124187986
15839,710357.3265495116,5421660.275382032
1584,697648.2455470718,5409373.221555068
15840,710331.5481781352,5421409.066696273
15841,710948.7636679057,5421384.890864996
15842,710317.9634905804,5421381.398448511
15843,710200.957254596,5421485.325176841
15844,710105.9203624023,5421681.09577567
15845,710664.8520360945,5421310.918419203
15846,710236.0232296463,5421184.607547908
15847,710484.802641767,5421381.5725009665
15848,710670.436316558,5421393.077926896
15849,710354.6685795975,5421378.628334657
1585,696986.2768054343,5409013.984405857
15850,710351.5442647976,5421614.084116817
15851,711075.2776468418,5421381.551251635
15852,710004.6037041639,5421626.626996477
15853,710654.4582030086,5421553.080559251
15854,710290.3760034903,5421823.686151779
15855,710838.4928516664,5421473.74947207
15856,710117.2925513552,5421585.67256663
15857,710136.0993211686,5421801.461092164
15858,710357.2030701821,5421369.172266534
15859,710325.4903707361,5421520.232411756
1586,696960.049121396,5409500.850103237
15860,710405.59409024,5421553.250723617
15861,710311.5464890312,5421551.355666659
15862,710242.3147273686,5421470.420856897
15863,710607.9865777148,5421886.505854247
15864,710134.07233718,5421585.543476122
15865,710399.5301696474,5421376.996071862
15866,712472.7803144773,5418069.733178324
15867,711371.9810789502,5418458.734176611
15868,710821.1769112527,5418110.381038618
15869,710743.5927712008,5418090.558761854
1587,697582.8261129567,5409695.620000447
15870,711912.621033613,5417929.72211099
15871,712503.3778615898,5418286.595908319
15872,711318.9892307335,5418413.272513232
15873,710120.7052818794,5418375.58286929
15874,711560.2355774371,5417943.353394617
15875,711961.2852902351,5417899.727175267
15876,711821.920394653,5418034.78616679
15877,711882.7262237715,5418225.481803337
15878,711570.8943614764,5417955.970828226
15879,711897.3521376072,5417833.126780109
1588,697524.1016878873,5409221.500669054
15880,712575.6866353992,5418274.697910513
15881,711715.3093876537,5418280.426406248
15882,710025.776049825,5418399.388286034
15883,712558.5665161945,5418204.9488803465
15884,712483.100376683,5418151.602568043
15885,711847.216858166,5418084.942264979
15886,711405.452029904,5418569.768667958
15887,711592.9135367756,5417958.989331528
15888,711527.8419092057,5417967.23700119
15889,712555.3414861208,5418243.446699791
1589,697060.6508804586,5409292.35487535
15890,709852.5257528225,5418492.949479902
15891,711267.8828980875,5418450.262307308
15892,711240.9687560438,5418536.699674125
15893,712325.0747405738,5418124.178804484
15894,711532.8885686271,5417964.339507222
15895,711392.5806830036,5418517.702632216
15896,710839.5210784267,5418081.116271085
15897,709866.6142782362,5418419.03275832
15898,711743.007405214,5417903.499541258
15899,711645.2644147751,5418230.203230308
159,676893.6140825283,5404355.125708818
1590,697554.080032238,5409027.41904662
15900,711573.21531412,5418244.864927398
15901,712546.5193740457,5418316.976483238
15902,711571.8566947987,5418247.761515057
15903,711259.0157486922,5418483.424104159
15904,712655.265231197,5418288.2878005
15905,712522.6596100735,5418212.909473493
15906,710758.7125437483,5418106.649479078
15907,711344.8759333069,5418538.534271908
15908,711672.08586087,5417980.412771158
15909,712672.3867370131,5418268.46509315
1591,697538.8658067025,5409554.08553513
15910,712803.414111916,5417715.203197442
15911,709913.5426974177,5418395.713570001
15912,711709.964476596,5417952.94340409
15913,710953.1279010917,5418181.668426175
15914,712626.5599325434,5418255.314660215
15915,710897.11258007,5418128.181317219
15916,711472.9528138173,5417953.7685812665
15917,711548.3637628934,5417965.231140409
15918,712362.1845315581,5418067.611414868
15919,710447.8240271491,5418107.950532419
1592,699243.8491027707,5408422.16121285
15920,712548.5968275071,5418241.660413526
15921,711509.6682525489,5418257.6090051
15922,711713.7891249413,5417959.503796105
15923,711753.1814510546,5418265.997906267
15924,711561.8396450833,5418226.69962698
15925,711027.7881495334,5418214.778661366
15926,709853.3421808928,5418489.313959801
15927,712646.0862134607,5418305.385276171
15928,711518.9039743678,5417940.449585774
15929,709852.8773045512,5418491.263283426
1593,697715.9563648853,5409498.50376143
15930,709883.51746159,5418483.2487124335
15931,712415.5661773194,5418146.251851107
15932,709908.8854613575,5418424.405125448
15933,712984.7853584966,5417771.109963612
15934,712472.9658088755,5418222.620776655
15935,710879.1127782796,5418139.854746919
15936,709926.7882136398,5418374.202211578
15937,711717.961719688,5418138.539725883
15938,710830.5291277943,5418114.939604811
15939,710484.5248863223,5418088.229801543
1594,697151.5331695195,5409274.313145645
15940,710804.1272449064,5418114.649504904
15941,711363.5331089116,5418555.63787732
15942,712609.7613920425,5418277.887731896
15943,710040.0535507532,5418362.595080343
15944,711650.0402327352,5418099.721651059
15945,711384.5219554389,5418395.74151342
15946,711451.3823925684,5418465.066629527
15947,711978.8840423047,5417988.950572425
15948,711727.2914151798,5418200.163894238
15949,711999.5198464902,5417935.5731792515
1595,697670.7003525274,5409340.318168032
15950,711262.0459769808,5418412.619336884
15951,712349.3782766975,5418156.676344244
15952,712643.4588310658,5418152.30728063
15953,710968.1386821684,5418136.743551038
15954,712658.2564082529,5418237.632801284
15955,710031.9539796363,5418387.00370642
15956,711408.3343427595,5418514.691059158
15957,712656.1161015236,5418246.927895443
15958,711902.0300966081,5418085.387584781
15959,712014.5009758095,5418078.33151484
1596,697298.9938852605,5409131.90856908
15960,711668.7305034791,5417896.812260965
15961,711550.4793721758,5418348.650248356
15962,711515.2888018313,5418210.825825108
15963,711516.7602593036,5418361.8640116695
15964,710963.7047629633,5418197.993415665
15965,712825.671907738,5417763.2495126175
15966,711764.9544311179,5418262.8444364015
15967,712788.458212194,5417884.967975508
15968,711798.5400378795,5418346.262471012
15969,712261.465244832,5418058.498941323
1597,697589.6371604678,5409435.188836672
15970,711898.6773553967,5417900.224980915
15971,711503.1844400192,5417949.596653204
15972,712830.3397252033,5417752.9667068655
15973,711495.3440090213,5418355.213597056
15974,712599.7714722266,5417955.917985416
15975,710679.7751280149,5418111.706314662
15976,711850.3814883792,5418081.106331001
15977,710957.3320162168,5418161.974748227
15978,712861.1687618898,5417792.095264483
15979,711584.1567695786,5417918.863346241
1598,697406.1835766481,5409353.582659359
15980,711852.8426900243,5418086.361977132
15981,710763.2479618685,5418149.735143607
15982,711566.4835351309,5418145.213855663
15983,711438.0896059925,5418424.97787854
15984,711931.1180344489,5417931.717803546
15985,710827.1349618764,5418085.363067432
15986,711727.7245862054,5417925.4085319545
15987,711094.1942573949,5418280.877909343
15988,711492.8687463847,5418290.398670299
15989,712510.1278633634,5418316.393608144
1599,697555.1375138393,5409247.58400328
15990,710359.5812349446,5417978.002256804
15991,711527.842037903,5418367.38265335
15992,710508.5719136411,5418019.279130716
15993,712427.0396534718,5418306.874841683
15994,712590.611323002,5417913.829464589
15995,710805.6728155799,5418156.856576283
15996,706945.0138405306,5419418.77715171
15997,707187.8567039634,5419048.560785952
15998,707378.496613135,5419306.7092078915
15999,707205.2376944106,5419298.910251612
16,432674.32294516487,5581870.13993689
160,676047.931789151,5404398.172611604
1600,697079.5650990169,5409245.615277349
16000,707506.6646187162,5419257.254678698
16001,707295.3228413583,5419089.346713967
16002,706648.3698981408,5420086.727202476
16003,707098.6483713669,5419016.721504042
16004,707959.5967568647,5419175.4750739755
16005,707509.0552150138,5419250.90399504
16006,707114.6873051148,5419161.978655505
16007,707325.1989533984,5419019.217041726
16008,707719.565717073,5419116.619604321
16009,707760.2357073533,5419260.450417189
1601,698832.577490531,5408497.168746431
16010,707406.8638278567,5419268.753561706
16011,707886.8255664294,5419186.061815314
16012,707371.7752166468,5419054.957979817
16013,707141.978396929,5419224.142041149
16014,707963.2897412279,5419305.8979114685
16015,707204.3131432619,5418957.266401187
16016,707192.9768391262,5419098.038873351
16017,707287.6550539348,5419012.331390285
16018,707455.5753418012,5419145.18743683
16019,707363.370755898,5418935.018068432
1602,697011.0344819801,5409569.824423182
16020,707726.8677816,5419258.411021451
16021,707095.273484286,5419165.963226346
16022,707326.6973706223,5419071.957481179
16023,707257.8406816295,5419323.38392372
16024,707632.0444611098,5419251.050527754
16025,707114.1544497925,5418999.455001066
16026,707896.1120019363,5419163.915663499
16027,707324.9389257539,5419017.851485042
16028,707295.3202380984,5419102.940690332
16029,707313.2201820127,5419342.048931096
1603,697535.1350515207,5409229.355853074
16030,707341.965657231,5419018.382106196
16031,707102.9702069624,5418986.809634174
16032,707676.260355229,5419189.8761086175
16033,707700.2918530352,5419151.466205994
16034,707302.2113514578,5419190.510147784
16035,707322.9452971519,5419296.791918478
16036,707993.8270332924,5419216.664034812
16037,707898.727024435,5419190.11635468
16038,707893.5329679076,5419280.281809758
16039,708030.9509592442,5419156.412357309
1604,697657.7470606486,5409019.241263219
16040,707705.8948495471,5419503.364915705
16041,707443.1771918206,5419019.573053272
16042,707337.8417050089,5419336.523737078
16043,707127.837990743,5419241.369775471
16044,707829.6567406987,5419269.330818425
16045,706589.6847508982,5419589.266704593
16046,707284.4520099093,5419011.369610744
16047,707314.7727956774,5418929.08968636
16048,707832.6599111923,5419125.776920979
16049,707198.854692699,5419232.811249721
1605,697701.7559465149,5409889.745810343
16050,707919.409667213,5419319.374750133
16051,707319.3501929474,5419308.281068408
16052,707090.3996361878,5419450.961023953
16053,706628.5976690837,5419517.749824228
16054,707428.6080583063,5419325.826267804
16055,707210.9452168709,5419290.475413954
16056,707195.4258861628,5419200.077994025
16057,707088.1081915842,5419053.102520946
16058,707972.3402565606,5419235.734980354
16059,707103.4580171506,5419422.763156673
1606,697201.4501997207,5409291.353109854
16060,707482.9012327523,5419208.624100854
16061,707384.7760917248,5419328.303681214
16062,707565.4038029179,5419222.526984563
16063,707427.5092987518,5419057.343318731
16064,707268.6188680811,5418954.092071435
16065,707973.7471021444,5419216.844930015
16066,707156.7767220438,5419056.612688344
16067,707438.1992301836,5419139.972408523
16068,707989.9302986232,5419157.822511567
16069,707046.6890346068,5419308.628164058
1607,697697.7550969325,5409741.973447153
16070,707922.5092189563,5419227.327559945
16071,706669.1299890049,5420064.052163253
16072,707346.2301414573,5418980.948429421
16073,707486.5734306823,5419181.002025862
16074,708009.3748285233,5419229.827738636
16075,707240.8046789762,5418990.403683872
16076,707574.5579839933,5419090.37269814
16077,707102.2737386029,5419287.222309754
16078,707217.8069497207,5419144.819780324
16079,706665.1114453685,5420072.179095622
1608,699346.378780978,5408495.621121809
16080,707764.7832447948,5419125.722102925
16081,708005.402084678,5419163.717027088
16082,707286.1126996009,5418943.983627741
16083,707361.2533794018,5419137.736051003
16084,707389.0457151075,5419151.84118537
16085,707417.5656214071,5419299.135716177
16086,707937.8375304056,5419147.958630889
16087,707776.7649788791,5419272.5479424205
16088,707901.6246575998,5419269.696224049
16089,707163.8790282508,5419121.766035596
1609,697584.8408240008,5409082.295485998
16090,707189.18663145,5419394.76670854
16091,707968.5668622542,5419183.849829747
16092,707314.5820460322,5418997.3810372
16093,707839.3875834723,5419306.939162687
16094,707359.5423710101,5419216.039236435
16095,707459.7678659821,5419228.48374456
16096,707134.0750437279,5419160.6377343945
16097,707122.7196208916,5419195.393205276
16098,707920.6020837469,5419135.58127485
16099,707613.558929713,5419244.364864252
161,676031.3183585646,5404218.794379699
1610,697512.6563332231,5409142.380362328
16100,706941.6312303358,5419439.910552671
16101,707293.7133676375,5419156.647674541
16102,707431.7282851635,5419023.9871330885
16103,707733.2903292511,5419245.6357404
16104,707274.481912122,5419122.40283176
16105,707930.4322746925,5419280.096382845
16106,707434.9247282859,5419209.484558058
16107,707085.4329268115,5419306.457601233
16108,707087.8881323577,5419357.9330621185
16109,708034.8461459609,5419152.585516796
1611,697043.7745038079,5408970.593773449
16110,707198.772956443,5419172.54416492
16111,707968.8488700708,5419238.361760742
16112,707500.6342117504,5419301.0523736505
16113,706603.3424280009,5420045.519507122
16114,707245.1881789677,5419244.781563115
16115,707005.4083567621,5418844.232158964
16116,707365.2030502271,5419208.415702264
16117,707256.9532974806,5419035.4851564225
16118,707246.1779175893,5418916.898534207
16119,707379.6166390792,5419146.671786667
1612,697592.0105946277,5409699.726525174
16120,707033.5469844802,5418963.138876227
16121,707132.7641899517,5418984.37478423
16122,707105.9709923192,5419338.514240141
16123,707049.7926546767,5419268.807375612
16124,707882.4076187252,5419163.504054766
16125,707006.4287181725,5418946.662886078
16126,706547.44543168,5419506.521537863
16127,707310.1822127926,5419367.229128169
16128,707124.0859413091,5419131.272166012
16129,707181.8929842744,5419020.236562366
1613,697298.1169860401,5409563.752310155
16130,707827.0464576862,5419223.909840991
16131,706609.7416640826,5420006.217842439
16132,707420.6282022969,5419031.402246652
16133,707604.9798484546,5419156.70880771
16134,709605.6347735836,5421902.935341025
16135,710231.8899342153,5422356.907255978
16136,710514.6094035417,5422427.735964846
16137,710340.128863039,5422318.001518848
16138,710658.1295234733,5422247.302665607
16139,710518.5252621657,5422695.84734338
1614,698805.3012971436,5408419.764260447
16140,710117.7298521713,5422298.556004947
16141,710668.7025712326,5422255.103417929
16142,710521.2586499385,5422653.246540977
16143,710137.0377813273,5422154.792172835
16144,710288.9104853848,5422433.853163026
16145,709702.6343967386,5421908.826905468
16146,710180.5084849097,5422634.399516059
16147,710762.8500952631,5421854.3585706195
16148,710235.940443528,5422379.211802431
16149,710188.3208033822,5422311.450666261
1615,696967.0568922776,5408970.492596135
16150,710624.0224396386,5422227.596214306
16151,710661.6541219116,5422683.177241895
16152,710313.7182059762,5422437.7090157
16153,710343.8418745515,5422451.682762295
16154,710684.0966094743,5422683.169728862
16155,710163.8579619522,5422151.8311328385
16156,710618.4036883491,5421993.168628365
16157,710213.4514432227,5422574.472468268
16158,710175.7618609032,5422347.788159388
16159,709446.7798911408,5421870.698613793
1616,697654.9183043368,5409761.670352427
16160,710478.0552419722,5422184.908450231
16161,710242.6354507094,5422362.571694278
16162,710444.7964560223,5422016.93461932
16163,710611.6774850924,5422334.637401543
16164,710687.8745073855,5422148.695469046
16165,710556.63468699,5422329.058268564
16166,710607.082785075,5422702.728247195
16167,710433.8579850054,5422320.910482038
16168,710436.1483565858,5422250.94600778
16169,710425.5963706361,5422241.683651671
1617,697499.1028124179,5409347.272081051
16170,710589.6927087232,5422300.336047745
16171,710610.670650895,5422697.076068211
16172,710660.7064914041,5422421.721851586
16173,710120.8003542341,5422604.191335152
16174,710374.4977941725,5422328.922410514
16175,710636.870398912,5422465.350487701
16176,710102.4862795093,5422248.266261794
16177,710378.3273104387,5422386.941151166
16178,710247.4963359699,5422324.153098854
16179,710620.6139491883,5422288.410722333
1618,697520.3288477989,5409579.846115455
16180,710540.6615699733,5422059.238598964
16181,710649.8397005937,5422727.086123125
16182,710422.8393628489,5422706.244003779
16183,710217.6500436907,5422223.435460126
16184,710188.3750127705,5422676.3919910835
16185,710608.1241170125,5422506.524577341
16186,710603.4045194582,5422273.239389927
16187,710392.3690645633,5422580.44662972
16188,710438.6290784738,5422617.678146084
16189,710399.0474044009,5422435.733838505
1619,697544.7654487955,5409374.102979332
16190,710288.3632729752,5422439.812923692
16191,710311.2414575443,5422592.733235845
16192,710351.5230356023,5422104.520812001
16193,710629.0014733693,5422277.305399541
16194,710698.8766331882,5422105.276885642
16195,710159.8125705175,5422363.82456864
16196,710177.0212218774,5422393.845476926
16197,710472.2162080702,5422421.911013218
16198,710371.3499934383,5422783.1166847935
16199,709627.2927880522,5421865.987164033
162,675971.3855997256,5404003.055467337
1620,697096.3696948789,5408923.567637574
16200,710496.1808553328,5422677.714264895
16201,710699.8948090131,5422653.803944248
16202,710546.7787190396,5422483.640116248
16203,710490.3360238154,5422463.465095033
16204,710586.8484771812,5422299.248664749
16205,710784.3452541427,5421818.654920779
16206,710512.8454677152,5422265.523074888
16207,710377.897102137,5422525.306473496
16208,710246.0942204696,5422235.193755522
16209,710450.7563986481,5422525.037421019
1621,697636.8358028572,5409117.545969991
16210,710459.3466878453,5422468.120304867
16211,710594.0379433674,5422459.215093625
16212,710436.0419864058,5422772.304833386
16213,710180.1978980051,5422091.379799289
16214,710357.214011135,5422521.948955811
16215,710171.8679382063,5422193.840428552
16216,710649.1893326079,5422449.36731549
16217,710162.5524170359,5422234.677321316
16218,710290.4561617399,5422075.830484958
16219,710596.3515044593,5422209.606294423
1622,697610.4487711467,5409440.339554568
16220,710490.480479161,5422686.39224938
16221,710658.7919591108,5422191.763736287
16222,710210.7718312021,5422420.908836421
16223,710162.9915830665,5422679.319550975
16224,710539.539762287,5422541.104174678
16225,710499.1966710049,5422792.006878278
16226,710489.5128923511,5422586.713020524
16227,710525.17701628,5422355.00321162
16228,710245.2927087408,5422018.704253031
16229,710436.7632673454,5422442.674064433
1623,697525.6180475589,5409704.755489798
16230,709522.736101239,5421838.856958815
16231,710550.5348019644,5422259.8927040715
16232,710691.7472366936,5422542.8396246275
16233,710493.0455438537,5422136.6109797815
16234,710605.1976735498,5422341.887182199
16235,710494.5642002727,5422425.708479214
16236,710662.4833353097,5422398.344028482
16237,710160.693779715,5421364.453755935
16238,710469.8970485731,5422680.780166059
16239,710148.628650228,5422555.876166456
1624,697547.1484416606,5409750.150133024
16240,710148.8467176682,5422191.195224946
16241,710239.4650184581,5422560.752970751
16242,710115.131041565,5422602.244549219
16243,710455.9331586318,5422202.504608683
16244,710343.1589743171,5422341.4574842155
16245,710164.7953029496,5422522.74048673
16246,710290.8945793721,5422482.621744775
16247,710168.5798924934,5422478.825112134
16248,710620.3879768043,5422363.566951846
16249,710639.5415387888,5422458.173616696
1625,697658.9285140581,5409369.053052502
16250,710499.8655419357,5422774.714025437
16251,710122.6826206343,5421520.537334526
16252,710570.5319912204,5422203.498462814
16253,710696.191247653,5422325.570459409
16254,710516.9449002369,5422356.384877775
16255,710273.7093553336,5422565.068426212
16256,710297.627822941,5422227.873104704
16257,710622.9846977312,5422648.503607883
16258,710669.078251371,5422337.705524053
16259,710501.8314959218,5422380.120082802
1626,697535.58898942,5409585.523011071
16260,710203.847558965,5422094.198322388
16261,710563.5620889461,5422301.630309086
16262,710616.1917536579,5422285.459078255
16263,710458.6896414674,5422770.329048978
16264,710105.0973744764,5422167.86482108
16265,710590.1740438377,5422448.190009805
16266,710171.1689013296,5422460.345693
16267,710457.6300473843,5422067.9692658475
16268,710542.1364197128,5422253.74153823
16269,710327.8230013166,5422143.918330449
1627,697651.3489397775,5409354.836802303
16270,710362.6944265448,5421966.778444518
16271,710509.8033920683,5422333.7937357575
16272,710251.5687297139,5422650.274654573
16273,710652.6302934963,5422479.292839256
16274,710216.163440165,5422304.584514639
16275,710235.6575411082,5421356.520535198
16276,710460.9618887572,5422721.770503213
16277,710186.0460841096,5422366.466946605
16278,710635.4756234699,5422245.444875503
16279,710175.5997230771,5422605.241942695
1628,697194.1682416161,5408964.714190223
16280,710542.4248910722,5421924.009280348
16281,710621.0281858139,5422032.593950833
16282,710444.8663768362,5422377.190441073
16283,710508.0762115387,5422423.296588531
16284,710556.3015709404,5422252.677975815
16285,710583.4547916324,5422663.903166391
16286,710406.1416386269,5422350.676346556
16287,710370.333367923,5422203.165025508
16288,710152.4788740316,5422681.428884161
16289,710550.910965122,5422491.301637154
1629,697512.4201363922,5409210.875653958
16290,710501.3581188701,5422745.469252161
16291,710658.7719386632,5422149.860115402
16292,710151.8691757036,5422203.017951227
16293,710286.4367254922,5422230.620238901
16294,710220.8963449603,5422095.982693158
16295,710595.6156800148,5422383.906873966
16296,710397.1284685998,5422222.945477764
16297,710547.9718281227,5422753.781814756
16298,710363.5904986422,5422650.1825064095
16299,710380.5612704459,5421970.903177376
163,676372.3373121927,5404407.655464466
1630,697722.0266923155,5409039.885892909
16300,710294.8768409091,5422628.3763357615
16301,710609.2786590082,5422368.1387154
16302,710635.9323229905,5422476.504418992
16303,710478.9870411237,5422370.288196845
16304,710388.8356960781,5422637.256624565
16305,710266.7734230222,5422223.595187621
16306,710405.4338845367,5422077.663436866
16307,710298.7485774014,5422308.793723411
16308,710352.6948056957,5422577.184020768
16309,710214.7116049267,5422376.322819953
1631,697230.5651658361,5409345.796468064
16310,710560.2960453553,5422364.256468058
16311,710634.7811416311,5422696.036469515
16312,710652.8924333305,5422379.547266163
16313,710624.6631094574,5421962.8061296195
16314,710405.9598017128,5422439.866003854
16315,710400.9751112522,5422311.127100099
16316,710137.2231420917,5422712.181465064
16317,710377.4277837808,5422350.599109395
16318,710392.4561360669,5422472.724434635
16319,710640.1488754012,5422307.485010996
1632,697329.1938182435,5409273.717820602
16320,710486.5864780367,5422498.508532977
16321,710529.1377462667,5422282.585413555
16322,710135.907896808,5422433.826556991
16323,710219.8887598362,5422308.685490771
16324,710652.3972971665,5422255.911448915
16325,710437.5326480281,5422293.5122680385
16326,710515.3261979163,5422562.516465723
16327,710460.4092876043,5422487.160875844
16328,710461.600951685,5422755.8649782585
16329,710383.6182397164,5422253.089707975
1633,697634.5256175309,5409872.403206009
16330,710465.4353418879,5422708.792226541
16331,710599.6472194822,5422251.655322346
16332,710273.5240871024,5422652.530217697
16333,710528.7105574028,5422531.564038142
16334,710441.7244760507,5422332.848228395
16335,710440.9269270132,5422296.553259016
16336,710287.1789229742,5422229.438035216
16337,710386.5747666102,5422575.225853325
16338,710613.8077198133,5422606.734956738
16339,710420.1765748257,5422265.206545523
1634,697020.1683873911,5409038.84235097
16340,710116.8368751328,5422627.901962277
16341,710334.8245399847,5422398.445459742
16342,710692.5176700643,5422404.175127878
16343,710513.6918606585,5422687.349042099
16344,710307.6951204825,5421556.293185973
16345,710570.3744628286,5422342.764719751
16346,710420.9035487471,5422771.979926336
16347,710339.6850626753,5422455.712863865
16348,710246.5492106308,5422071.1318345815
16349,710207.4555046683,5422293.464870584
1635,697581.8403454762,5409171.654265553
16350,710303.0124726194,5422207.03016243
16351,710215.5316223928,5422320.982411007
16352,710145.7078643629,5422218.306833368
16353,710549.0223607889,5422514.23586459
16354,710637.4418674174,5422407.587215539
16355,710506.6168320819,5422383.782076574
16356,710607.0089788617,5422306.351503991
16357,710262.7878980451,5422104.89496903
16358,710278.0913200927,5422247.586891524
16359,710171.5686145329,5422581.322505006
1636,698911.2964468225,5408468.863673259
16360,710525.4955603208,5422050.79836682
16361,710330.9250342958,5422038.436392445
16362,710500.2929038625,5422233.21930886
16363,710320.1855017239,5422282.827950521
16364,710426.3034927582,5422397.368730949
16365,710647.3703759362,5422409.672598836
16366,710280.2813740937,5422484.251750639
16367,710221.9163607459,5422362.966169453
16368,710627.979490589,5422371.923955858
16369,710546.5891654751,5422690.309120164
1637,697408.596587163,5409549.342654364
16370,710510.6242799285,5422483.766671732
16371,710625.0113539397,5422274.066036654
16372,710398.147518597,5422521.941703216
16373,710482.4322929978,5422710.624433636
16374,710493.6443704143,5422381.359548378
16375,710692.8036807242,5422285.377921661
16376,710571.6420913595,5422426.543865649
16377,710316.8794104059,5422027.752109471
16378,710577.1700807331,5422348.4951562565
16379,710116.7673000137,5422623.17598603
1638,697437.1813662625,5409380.966639514
16380,710512.7096212378,5422499.89992746
16381,710301.0574997395,5422653.840072741
16382,710343.4204639599,5422314.270567471
16383,710418.2830900796,5422450.693515823
16384,710270.4513089033,5422089.936060984
16385,710312.8573488847,5422012.240725448
16386,710169.0916017237,5422085.115250525
16387,710339.6849580857,5422227.132251376
16388,710434.2050413243,5422209.02081463
16389,710137.084835784,5422336.7763729235
1639,697270.2439187808,5408919.528142244
16390,710327.4525807386,5422167.318776114
16391,710203.5995223497,5422328.814732271
16392,710248.0115438644,5422377.905595258
16393,710373.9726797735,5422231.499359507
16394,710444.3180415799,5422258.118652006
16395,710493.1114770606,5421989.376287666
16396,710555.2178824109,5422351.682833272
16397,711590.957428764,5422286.062121009
16398,711317.7947419111,5422021.69126257
16399,711125.7114181108,5422182.9795344435
164,676905.1653362825,5404417.8834852185
1640,697200.1209221061,5409158.577285962
16400,711266.2962170405,5422047.391635247
16401,711083.7680163686,5422180.030159856
16402,711553.1636857348,5422058.97761421
16403,711169.5001038369,5422139.755665024
16404,711429.7328785721,5422210.794462263
16405,711094.4951810461,5422450.94702355
16406,711260.1618084252,5422080.975940437
16407,711088.7676898804,5422193.769794441
16408,711226.4102970301,5422006.739266212
16409,711339.2790328994,5422005.140937974
1641,697536.8748541625,5409655.508261492
16410,711233.824022684,5422435.3598236535
16411,711483.6334769182,5421988.8582366975
16412,711312.6124965124,5422024.917941556
16413,711580.5995003165,5422040.785745507
16414,711088.4285122553,5422207.1149921315
16415,711732.273641698,5421960.457179234
16416,711471.4641009342,5422125.943591097
16417,711348.0770942707,5422122.319234308
16418,711326.2297965994,5422177.341265421
16419,711582.1562900245,5421906.176643681
1642,698749.644358554,5408540.958814239
16420,711954.8473201692,5421634.109226323
16421,711108.3627301747,5422330.219154045
16422,711245.1980122286,5422404.778358337
16423,711430.8037526982,5422073.335310395
16424,711347.3048443123,5422053.229516881
16425,711327.1098997985,5421930.45971589
16426,711142.5084541715,5422441.683680329
16427,711286.2220914053,5421901.293321329
16428,711535.5054127644,5422171.696804109
16429,711275.031628592,5421935.123244871
1643,697221.6607937857,5409544.98713836
16430,711179.1704208751,5422079.626006486
16431,711241.9902245229,5422201.27379776
16432,711525.3156507073,5422040.759710354
16433,711260.9493093136,5421937.774069973
16434,711332.1390813492,5422296.6812756825
16435,711116.5368602241,5422314.411091079
16436,711335.3178432793,5422395.855996732
16437,711228.9552366125,5422431.7257162
16438,711533.4635957144,5421907.3016601605
16439,711495.5267878053,5421990.2959595295
1644,697192.0548577429,5409241.800593889
16440,711095.6998289259,5422099.537675849
16441,711579.8972342263,5422365.064590273
16442,711331.2629864357,5421939.327885869
16443,711521.835991203,5422172.13655752
16444,711195.2610612756,5422095.698259479
16445,711268.4019597368,5422438.723452955
16446,711126.7796304744,5422213.331666942
16447,711216.4832604848,5422037.356032434
16448,711124.592091252,5422454.205866973
16449,711423.4020544385,5422173.500916262
1645,697265.1765744877,5409069.699196177
16450,711361.8117318315,5422154.595859001
16451,711530.1298916307,5422430.513451886
16452,711430.5160491883,5421981.240573934
16453,711142.4966672678,5422377.603787585
16454,711476.6124886074,5422329.592449073
16455,711398.4442342408,5422457.282194167
16456,711067.8037606525,5422394.328309886
16457,711139.2414853071,5422307.700149759
16458,711177.4238126889,5422135.108923044
16459,711310.5437751632,5422097.373887558
1646,697109.3621749266,5409020.701302142
16460,711080.0825722794,5422139.533002949
16461,711256.7576069554,5422480.076477346
16462,711523.0275994369,5422150.068772832
16463,711593.979994128,5422109.672190458
16464,711256.5666330016,5422471.988479695
16465,711121.1104289049,5422078.434141727
16466,711394.6775914575,5422156.806347858
16467,711129.6583180818,5422047.575269636
16468,711390.0244044313,5422021.29247701
16469,711161.6745234843,5422040.869129259
